# Patches the tool catalog is allowed to call VERIFIED, and the real save that
# proves each one.
#
# verify-tools.mjs applies the patch's decrypt chain — exactly the codes the
# page's Decrypt button runs, via toolkit.js splitChain() — to the encrypted
# sample, and requires the result to equal the decrypted one byte for byte.
# A patch that is not listed here, or that fails, is not marked verified.
#
# Samples come from bucanero/save-decrypters (not vendored; pass its path).
# Paths are relative to that checkout.
#
# NO PATCH IN apollo-patches. These C tools have nothing to drive, so the page
# cannot list them however good the sample is: MGS3 HD - Snake Eater,
# CoD Black Ops (PS4), Dead Island 2, MC4 Cheat Decrypter, No Man's Sky,
# Uncharted: The Nathan Drake Collection, Terraria, Middle-Earth: Shadow of
# Mordor and Shadow of War, Resident Evil 3 Remake, Resident Evil Resistance,
# Resident Evil 6 (PS4), PS2 APA Header Checksum. Two more look like a patch
# exists but do not: "Digimon World Next Order" resolves only to Digimon
# Story: Cyber Sleuth, and "Tomb Raider VI: Angel of Darkness Remaster" only
# to Tomb Raider: Definitive Edition. Different games.
#
# NOT YET LISTED, nothing known against them — the samples do not look like
# save pairs, which is why they were not tried: ff13-decrypter (ff13-1/2/3 are
# 128/160/192 bytes) and mgs-hd-decrypter (mgs2, mgs3, 256 bytes each) read as
# key or test vectors rather than saves. Both have patches on main.
#
# Not listed, deliberately:
#   PS3/BLUS30554, PS4/CUSA09084  L.A. Noire — its required codes take an
#       interactive {TAG} choice, `{ST}0001=Game Savedata;0002=User Profile`,
#       and the two branches are genuinely different saves, so nothing but the
#       user can pick. Note this is a PAGE gap, not a sample gap: the samples
#       for BOTH branches are already in save-decrypters (SAVEDATA.enc/.dec
#       and SAVEDATA.profile.enc/.dec, plus the PS4 pair). The day the tools
#       page can offer a patch's {TAG} options, four rows go straight in.
#   PS4/CUSA07713  Monster Hunter World — decrypts correctly but exhausts the
#       MicroPython heap under wasm on its 8MB save (MemoryError, not
#       corruption). Revisit when the heap story improves.
#   PS3/BLES00485, PS3/BLUS30270  Resident Evil 5 (PS3) and
#   PS3/BLES01465 et al  Resident Evil 6 — both C tools ship a PS4-shaped
#       sample, not a PS3 one: re5-checksum-fixer's savedata.bin is the very
#       file that proves PS4/CUSA04437, and re6's has the byte-identical
#       16-byte header, with 0x00000008 at offset 0x8 where the PS3 patch
#       writes its DWADD. So the PS3 patches cannot be proved by it (measured:
#       "changed a valid save"). RE5 PS4 is already listed; RE6 has no PS4
#       patch in the database at all, so its sample proves nothing today.
#       Needs a PS3 DATA0.DAT sample for each.
#   PS3/BLES01880, PS3/BLUS31211, PS3/BLJM61093  Final Fantasy X / X-2 HD —
#       two REQUIRED codes that are alternatives, not a sequence: "Update
#       Checksums Final Fantasy X" (writes 0x64F4, range 0x40..0x64F7) and
#       "...Final Fantasy X-2" (writes 0x16268, range 0x40..0x1626B). Both
#       also write the shared header hash at 0x1A, so running the pair over an
#       X save leaves the X-2 hash there and the save is rejected — measured,
#       the harness reports "changed a valid save". Nothing here can pick for
#       the user: it is the SAVE that decides which applies. Needs the two to
#       become a {TAG} choice, or separate :file targets, upstream.
#   PS3/BLES01945, PS3/BLUS31270  Call of Duty: Ghosts — patch and C tool
#       cover DIFFERENT files. The savepatch fixes Adler32 over SAVEGAME.SVG
#       and is the only code in it; save-decrypters' cod-checksum-fixer (and
#       its sample) is MPDATA. So the sample cannot prove the patch. Needs a
#       SAVEGAME.SVG sample, not a manifest row.
#
# MULTI-TARGET is supported (toolkit.js chainTargets/routeChain): a patch whose
# required chain spans several ':file' targets gets one file slot per target,
# and each code is applied to the file its own target names. Dead Space 3,
# Prototype, Kingdom Hearts HD 2.5 ReMIX and LUNAR Remastered are listed below
# and pass. Two rows in that class still cannot be listed, and neither wants
# the feature:
#
#   PS3/BLES01040 et al  Dead Space 2 — deadspace-checksum-fixer ships ONE
#       HED-DATA/USR-DATA pair and it is a Dead Space 3 save: BLES01733 passes
#       against it and BLES01040 does not. Needs its own pair.
#   PS4/CUSA12555  Dying Light 2, and PSV/PCSE00608, PSV/PCSF00728,
#       PSV/PCSG00594  Resident Evil: Revelations 2 (Vita) — CONTAINER
#       patches, deliberately left out. Their middle codes target
#       `~extracted\00000000.dat`, which apollo_apply_code reads and writes as
#       a BSD variable rather than a file, so what a run produces is a
#       recompressed container. That is not byte-comparable to the original —
#       zlib is not obliged to reproduce the input stream and measurably does
#       not (Revelations 2 Vita: 39,163 bytes in, 38,601 out; the reference C
#       tool unpacks both to the same payload). Proving one would mean reading
#       the payload back out of the engine's variable list, which is an
#       apollo-lib API this project is not adding. Both tools DO have sample
#       pairs (vita-re-rev2-unpacker, dl2-unpacker) if that ever changes.
#
#
# SAMPLE AND PATCH DISAGREE — the C tool and the savepatch are not looking at
# the same bytes. Not a harness limit and not a page limit; somebody has to
# work out which of the two is right. All measured as "changed a valid save":
#
#   PS3/NPUB31564, PS3/BLJM61144  Samurai Warriors 4 / Sengoku Musou 4 —
#       sw4-checksum-fixer's DATA.BIN fails every SW4 patch, both endian modes.
#   PS3/NPEB01297, PS4/CUSA00057  Strider — same, with
#       strider-checksum-fixer's SaveData against `:SAVEGAME` and `:*`.
#   PS4/CUSA01587  Shantae: Risky's Revenge — the patch updates a JHash over
#       `:savedata.sav`; the unpacker's sample is a 152-byte `savegame`, and
#       the code does not react to it at all.
#   PS3/BLES01894  Need For Speed: Rivals — the patch is fine; its SAMPLE is
#       not. USR-DATA is 716800 bytes but only the first 358404 were ever
#       encrypted, so no correct implementation can reproduce the .enc from
#       the .dec. Re-list it when the pair is regenerated from a real save.
#
#
# Waiting on a branch merge — the fixes exist, just not where the page reads
# from. The site fetches patches from apollo-patches@main at run time, so what
# matters here is main, not what is queued for the next console release:
#
#   PS3/NPUB30611, PS3/NPEB00686  MGS: Peace Walker — main still calls
#       `DECRYPT mgs_pw` with no save-type argument, so it decrypts nothing.
#       Fixed on branch mgs-pw-psp.
#   PS3/BLES00450, PS3/BLUS30248  NFS: Undercover — main still decrypts
#       `pointer+0x5B`, one block short of what apollo-lib has needed since
#       63f334a. Fixed on branch nfs-undercover-range.
#
# Re-add these four rows when those branches reach main; they pass against the
# branch content today (checked against each branch in a worktree).
#
# PS4/CUSA18008  Resident Evil Village needs NO row of its own. The patch had
# 11 cheat codes and no checksum code, so there was no step to run; it now
# carries the same "[Update Murmur3-32 checksum (Required)]" as RE7's
# CUSA03842 — which is exactly what save-decrypters' re7-checksum-fixer does
# for Village (murmur3_32 over len-4, seed 0xFFFFFFFF, into the trailing u32).
# Byte-identical code means the expansion pass below proves it from RE7 for
# free, the moment the patch reaches apollo-patches main. Listed here anyway
# because it was also checked directly against village-data001Slot.bin: valid
# save unchanged, and it reacts to a changed byte.
#
# The mgs-pw-psp branch also adds PSP Peace Walker patches — ULUS10509 and
# ULES01372 (mgs_pw(1)), NPJH50045 (mgs_pw(2)). They are correct, and this
# harness still cannot list them, because "equal to the reference plaintext"
# is the wrong test for them: libapollo deliberately leaves the 0x44-byte
# header word-swapped on PSP, so a savepatch reads the header fields the same
# way on PS3 and PSP. Measured against the shipped samples, the payload from
# 0x44 on is byte-identical and the header is exactly the word-swapped
# reference header — which is the documented convention, not a defect (see
# apollo-lib tests/test_samples.c, known_answer_mgspw_psp).
#
# Listing them needs a per-row comparison mode ("payload from offset N"), not
# a new sample. Worth doing when PSP coverage matters; not worth blocking the
# first release on.
#PS3	NPUB30611	mgs-pw-decrypter/samples/00000000.000	mgs-pw-decrypter/samples/00000000.000.dec	1
#PS3	NPEB00686	mgs-pw-decrypter/samples/00000000.000	mgs-pw-decrypter/samples/00000000.000.dec	1
#PS3	BLES00450	nfs-undercover-decrypter/samples/USR-DATA.enc	nfs-undercover-decrypter/samples/USR-DATA.dec	1
#PS3	BLUS30248	nfs-undercover-decrypter/samples/USR-DATA.enc	nfs-undercover-decrypter/samples/USR-DATA.dec	1
#
# platform	title_id	encrypted sample	expected plaintext	big_endian
PS3	BLUS30557	maxpayne3-decrypter/samples/RAGE.SAV.enc	maxpayne3-decrypter/samples/RAGE.SAV.dec	1
PS3	BLUS31188	diablo3-decrypter/samples/ACCOUNT.DAT.enc	diablo3-decrypter/samples/ACCOUNT.DAT.dec	1
PS3	BLJM61128	dw8xl-decrypter/samples/APP.BIN	dw8xl-decrypter/samples/APP.BIN.dec	1
PS3	BLUS30810	silent-hill3-decrypter/samples/SAVEDATA.DAT.enc	silent-hill3-decrypter/samples/SAVEDATA.DAT.dec	1
PS3	BLES01031	cod-blackops-decrypter/samples/GPAD0_CM.PRF.enc	cod-blackops-decrypter/samples/GPAD0_CM.PRF.dec	1
PS3	BLES01698	dmc-decrypter/samples/PROFILE.enc	dmc-decrypter/samples/PROFILE.dec	1
PS3	NPEB02226	re-remaster-decrypter/samples/DATA0.DAT.enc	re-remaster-decrypter/samples/DATA0.DAT.dec	1
PS3	BLES01807	gta5-decrypter/samples/RAGE.SAV.enc	gta5-decrypter/samples/RAGE.SAV.dec	1
PS3	BLES02040	re-revelations2-decrypter/samples/DATA0.DAT.enc	re-revelations2-decrypter/samples/DATA0.DAT.dec	1
PS3	NPUB31594	mgs5-tpp-decrypter/samples/TPP_GAM0.enc	mgs5-tpp-decrypter/samples/TPP_GAM0.dec	1
PS3	NPEB02140	mgs5-tpp-decrypter/samples/TPP_GAM0.NPEB.enc	mgs5-tpp-decrypter/samples/TPP_GAM0.NPEB.dec	1
PS3	NPEB01889	mgs5-tpp-decrypter/samples/SAVE0.GZ.NPEB.enc	mgs5-tpp-decrypter/samples/SAVE0.GZ.NPEB.dec	1
PS3	NPUB31318	mgs5-tpp-decrypter/samples/SAVE1.GZ.NPUB.enc	mgs5-tpp-decrypter/samples/SAVE1.GZ.NPUB.dec	1
PS3	BLJS10330	berseria-decrypter/samples/SAVE.enc	berseria-decrypter/samples/SAVE.dec	1
PS3	BLES01623	doa5-decrypter/samples/SAVE_SYS.DAT.PS3.enc	doa5-decrypter/samples/SAVE_SYS.DAT.PS3.dec	1
PS4	CUSA07823	ps4-borderlands3-decrypter/samples/profile.enc	ps4-borderlands3-decrypter/samples/profile.dec	0
PS4	CUSA42502	smt5-decrypter/samples/Megaten5.ps4.sav.enc	smt5-decrypter/samples/Megaten5.ps4.sav.dec	0
PS4	CUSA32171	rgg-decrypter/samples/data.ps4.sav.enc	rgg-decrypter/samples/data.ps4.sav.dec	0
PS4	CUSA08519	rdr2-decrypter/samples/SRDR30000.enc	rdr2-decrypter/samples/SRDR30000.dec	0
PS4	CUSA00411	gta5-decrypter/samples/memory.dat.enc	gta5-decrypter/samples/memory.dat.dec	0
PS4	CUSA08495	darksouls-remaster-decrypter/samples/userdata0000.enc	darksouls-remaster-decrypter/samples/userdata0000.dec	0
PS4	CUSA00924	re-revelations2-decrypter/samples/data1.dat.enc	re-revelations2-decrypter/samples/data1.dat.dec	0
PS4	CUSA09193	ps4-re4r-decrypter/samples/RE2R-data000.bin.enc	ps4-re4r-decrypter/samples/RE2R-data000.bin.dec	0
PS4	CUSA33388	ps4-re4r-decrypter/samples/a.enc	ps4-re4r-decrypter/samples/a.dec	0
PS4	CUSA01140	mgs5-tpp-decrypter/samples/TPP_GAME_DATA0.enc	mgs5-tpp-decrypter/samples/TPP_GAME_DATA0.dec	0
PS4	CUSA05088	dbz-xenoverse2-decrypter/samples/SDATA000.DAT.enc	dbz-xenoverse2-decrypter/samples/SDATA000.DAT.dec	0
PS4	CUSA05105	berseria-decrypter/samples/SAVEDATA0.DAT.enc	berseria-decrypter/samples/SAVEDATA0.DAT.dec	0
PS4	CUSA31348	ff7cc-decrypter/samples/ue4savegame.ps4.sav.enc	ff7cc-decrypter/samples/ue4savegame.ps4.sav.dec	0
PS4	CUSA15526	nioh2-decrypter/samples/APP.BIN.enc	nioh2-decrypter/samples/APP.BIN.dec	0
PS4	CUSA46680	gs3-decrypter/samples/ue4savegame.ps4.sav.enc	gs3-decrypter/samples/ue4savegame.ps4.sav.dec	0
PS4	CUSA33817	ff-pixel-decrypter/samples/slot1.sav.enc	ff-pixel-decrypter/samples/slot1.sav.dec	0
PSP	UCES01421	patapon3-decrypter/samples/SECURE.BIN.ENC	patapon3-decrypter/samples/SECURE.BIN.DEC	0
PSV	PCSE00235	doa5-decrypter/samples/SAVE_SYS.DAT.vita.enc	doa5-decrypter/samples/SAVE_SYS.DAT.vita.dec	0

# ---- checksum fixers ----
#
# These rows carry "-" as the expected file: the sample IS a valid save, and
# the patch has to leave it byte-for-byte alone. That is a real check — the
# sample holds the checksum the game itself wrote, so a wrong range, algorithm
# or write offset lands somewhere else — and the harness additionally pokes a
# byte and requires the checksum to move, so a code that quietly does nothing
# cannot pass by standing still.
#
# Each sample is attributed to the patch's own game: either the filename names
# the title ID, or the tool in save-decrypters covers exactly one game, or the
# filename echoes the game name. Samples that cannot be attributed are not
# used — several tools there cover a family of games that share one algorithm
# (the RE Engine ones, the Trails ones), and "a Resident Evil save proves the
# Monster Hunter Rise patch" is not a claim worth making. Patches left out
# this way are mostly picked up anyway by the identical-chain expansion.
PS3	BLES01401	dbz-checksum-fixer/samples/SYS-DATA	-	1
PS3	BLES02152	toz-checksum-fixer/samples/SAVE.PS3	-	1
PS3	BLUS30823	dbz-checksum-fixer/samples/SYS-DATA	-	1
PS3	BLUS31441	digimon-checksum-fixer/samples/SAVEDATA	-	1
PS3	BLUS31476	tears2-checksum-fixer/samples/GAMEDATA.DAT	-	1
PS3	BLUS31533	toz-checksum-fixer/samples/SAVE.PS3	-	1
PS3	NPEB02078	digimon-checksum-fixer/samples/SAVEDATA	-	1
PS3	NPUB31126	ducktales-checksum-fixer/samples/SAVE.DAT	-	1
PS3	NPUB31675	toz-checksum-fixer/samples/SAVE.PS3	-	1
PS4	CUSA03617	mafia3-checksum-fixer/samples/HEAD	-	0
PS4	CUSA03652	mafia3-checksum-fixer/samples/HEAD	-	0
PS4	CUSA04437	re5-checksum-fixer/samples/savedata.bin	-	0
PS4	CUSA04513	deadrising-checksum-fixer/samples/deadrising.PS4	-	0
PS4	CUSA04671	deadrising-checksum-fixer/samples/deadrising.PS4	-	0
PS4	CUSA04825	deadrising-checksum-fixer/samples/deadrising.PS4	-	0
PS4	CUSA09152	sao-fb-checksum-fixer/samples/ue4savegame.ps4.sav	-	0
PS4	CUSA11260	dstranding-checksum-fixer/samples/checkpoint.dat	-	0
PS4	CUSA12025	kh3-checksum-fixer/samples/system.bin	-	0
PS4	CUSA12031	kh3-checksum-fixer/samples/system.bin	-	0
PS4	CUSA12605	dstranding-checksum-fixer/samples/checkpoint.dat	-	0
PS4	CUSA27774	trails-checksum-fixer/samples/ThoughDaybreakCUSA27774.dat	-	0
PS4	CUSA29214	tosr-checksum-fixer/samples/TOSSaveData0.dat	-	0
PS4	CUSA51534	trails-checksum-fixer/samples/BeyondTheHorizonCUSA51534.dat	-	0
PSP	UCES01241	invizimals-checksum-fixer/samples/GAMEDATA.UCES01241	-	0
PSP	UCES01411	invizimals-checksum-fixer/samples/GAMEDATA.UCES01411	-	0
PSP	UCES01581	invizimals-checksum-fixer/samples/GAMEDATA.UCES01581	-	0
PSV	PCSE00896	trails-cs-unpacker/samples/vitacs2.save000.dat.pack	trails-cs-unpacker/samples/vitacs2.save000.dat.unpack	0
# Monster Hunter on PSP. One sample per save file, not per region: all three
# MHP2ndG releases share MHP2NDG.BIN and each patch is proved against it on
# its own terms (its chain, byte-equality), so nothing is inferred across
# regions here.
PSP	ULUS10391	monsterhunter-psp-decrypter/samples/MHP2NDG.BIN.ENC	monsterhunter-psp-decrypter/samples/MHP2NDG.BIN.DEC	0
PSP	ULES01213	monsterhunter-psp-decrypter/samples/MHP2NDG.BIN.ENC	monsterhunter-psp-decrypter/samples/MHP2NDG.BIN.DEC	0
